filename,citing_cluster_id,citing_decision_name,citing_url,citing_opinions,citing_filenames,cited_cluster_id,cited_decision_name,cited_url,cited_name_short,cited_name,cited_name_full,cited_citations,overruled,note,use_full_opinion
0316.103870_cites_102879.txt,103870,"West Virginia State Board of Education v. Barnette,319 U.S. 624  (1943)",https://www.courtlistener.com/opinion/103870/west-virginia-state-board-of-education-v-barnette/,"[{'opinion_id': 9419378, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419378/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_020lead.txt'}, {'opinion_id': 9419379, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419379/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_030concurrence.txt'}, {'opinion_id': 9419380, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419380/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_040dissent.txt'}, {'opinion_id': 103870, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103870/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_010combined.txt'}]","['103870_020lead.txt', '103870_030concurrence.txt', '103870_040dissent.txt', '103870_010combined.txt']",102879,Palko v. Connecticut (1937),https://www.courtlistener.com/opinion/102879/palko-v-connecticut/,Palko,Palko v. Connecticut,Palko v. Connecticut,"['302 U.S. 319', '58 S. Ct. 149', '82 L. Ed. 288', '1937 U.S. LEXIS 549']",no,,0
0317.103870_cites_91054.txt,103870,"West Virginia State Board of Education v. Barnette,319 U.S. 624  (1943)",https://www.courtlistener.com/opinion/103870/west-virginia-state-board-of-education-v-barnette/,"[{'opinion_id': 9419378, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419378/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_020lead.txt'}, {'opinion_id': 9419379, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419379/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_030concurrence.txt'}, {'opinion_id': 9419380, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419380/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_040dissent.txt'}, {'opinion_id': 103870, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103870/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_010combined.txt'}]","['103870_020lead.txt', '103870_030concurrence.txt', '103870_040dissent.txt', '103870_010combined.txt']",91054,Hurtado v. California (1884),https://www.courtlistener.com/opinion/91054/hurtado-v-california/,Hurtado,Hurtado v. California,Hurtado v. People of California,"['110 U.S. 516', '4 S. Ct. 111', '28 L. Ed. 232', '1884 U.S. LEXIS 1716']",no,,0
0318.103870_cites_96230.txt,103870,"West Virginia State Board of Education v. Barnette,319 U.S. 624  (1943)",https://www.courtlistener.com/opinion/103870/west-virginia-state-board-of-education-v-barnette/,"[{'opinion_id': 9419378, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419378/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_020lead.txt'}, {'opinion_id': 9419379, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419379/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_030concurrence.txt'}, {'opinion_id': 9419380, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419380/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_040dissent.txt'}, {'opinion_id': 103870, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103870/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_010combined.txt'}]","['103870_020lead.txt', '103870_030concurrence.txt', '103870_040dissent.txt', '103870_010combined.txt']",96230,Jacobson v. Massachusetts (1905),https://www.courtlistener.com/opinion/96230/jacobson-v-massachusetts/,Jacobson,Jacobson v. Massachusetts,Jacobson v. Massachusetts,"['197 U.S. 11', '25 S. Ct. 358', '49 L. Ed. 643', '1905 U.S. LEXIS 1232']",no,,0
0319.103870_cites_1303501.txt,103870,"West Virginia State Board of Education v. Barnette,319 U.S. 624  (1943)",https://www.courtlistener.com/opinion/103870/west-virginia-state-board-of-education-v-barnette/,"[{'opinion_id': 9419378, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419378/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_020lead.txt'}, {'opinion_id': 9419379, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419379/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_030concurrence.txt'}, {'opinion_id': 9419380, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419380/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_040dissent.txt'}, {'opinion_id': 103870, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103870/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_010combined.txt'}]","['103870_020lead.txt', '103870_030concurrence.txt', '103870_040dissent.txt', '103870_010combined.txt']",1303501,Shoemaker v. Keely (1793),https://www.courtlistener.com/opinion/1303501/shoemaker-v-keely/,Shoemaker,Shoemaker v. Keely,"Shoemaker, Assignee Versus Keely","['2 U.S. 213', '2 Dall. 213', '1 L. Ed. 353', '1793 U.S. LEXIS 242']",no,,0
0320.103870_cites_101011.txt,103870,"West Virginia State Board of Education v. Barnette,319 U.S. 624  (1943)",https://www.courtlistener.com/opinion/103870/west-virginia-state-board-of-education-v-barnette/,"[{'opinion_id': 9419378, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419378/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_020lead.txt'}, {'opinion_id': 9419379, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419379/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_030concurrence.txt'}, {'opinion_id': 9419380, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419380/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_040dissent.txt'}, {'opinion_id': 103870, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103870/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_010combined.txt'}]","['103870_020lead.txt', '103870_030concurrence.txt', '103870_040dissent.txt', '103870_010combined.txt']",101011,"Farrington, Governor v. T. Tokushige (1927)",https://www.courtlistener.com/opinion/101011/farrington-governor-v-t-tokushige/,Tokushige,"Farrington, Governor v. T. Tokushige","FARRINGTON, GOVERNOR OF HAWAII, Et Al. v. TOKUSHIGE Et Al.","['273 U.S. 284', '47 S. Ct. 406', '71 L. Ed. 646', '1927 U.S. LEXIS 699']",no,,0
0321.103870_cites_99296.txt,103870,"West Virginia State Board of Education v. Barnette,319 U.S. 624  (1943)",https://www.courtlistener.com/opinion/103870/west-virginia-state-board-of-education-v-barnette/,"[{'opinion_id': 9419378, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419378/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_020lead.txt'}, {'opinion_id': 9419379, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419379/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_030concurrence.txt'}, {'opinion_id': 9419380, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419380/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_040dissent.txt'}, {'opinion_id': 103870, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103870/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_010combined.txt'}]","['103870_020lead.txt', '103870_030concurrence.txt', '103870_040dissent.txt', '103870_010combined.txt']",99296,Schenck v. United States (1919),https://www.courtlistener.com/opinion/99296/schenck-v-united-states/,Schenck,Schenck v. United States,Schenck v. United States; Baer v. United States,"['249 U.S. 47', '39 S. Ct. 247', '63 L. Ed. 470', '1919 U.S. LEXIS 2223']",no,,0
0322.103870_cites_103795.txt,103870,"West Virginia State Board of Education v. Barnette,319 U.S. 624  (1943)",https://www.courtlistener.com/opinion/103870/west-virginia-state-board-of-education-v-barnette/,"[{'opinion_id': 9419378, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419378/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_020lead.txt'}, {'opinion_id': 9419379, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419379/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_030concurrence.txt'}, {'opinion_id': 9419380, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419380/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_040dissent.txt'}, {'opinion_id': 103870, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103870/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_010combined.txt'}]","['103870_020lead.txt', '103870_030concurrence.txt', '103870_040dissent.txt', '103870_010combined.txt']",103795,Helvering v. Griffiths (1943),https://www.courtlistener.com/opinion/103795/helvering-v-griffiths/,Helvering,Helvering v. Griffiths,"Helvering, Commissioner of Internal Revenue, v. Griffiths","['318 U.S. 371', '63 S. Ct. 636', '87 L. Ed. 843', '1943 U.S. LEXIS 1283', '1 C.B. 353', '30 A.F.T.R. (P-H) 403']",no,,0
0323.103870_cites_99053.txt,103870,"West Virginia State Board of Education v. Barnette,319 U.S. 624  (1943)",https://www.courtlistener.com/opinion/103870/west-virginia-state-board-of-education-v-barnette/,"[{'opinion_id': 9419378, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419378/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_020lead.txt'}, {'opinion_id': 9419379, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419379/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_030concurrence.txt'}, {'opinion_id': 9419380, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419380/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_040dissent.txt'}, {'opinion_id': 103870, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103870/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103870_010combined.txt'}]","['103870_020lead.txt', '103870_030concurrence.txt', '103870_040dissent.txt', '103870_010combined.txt']",99053,Selective Draft Law Cases (1918),https://www.courtlistener.com/opinion/99053/selective-draft-law-cases/,,Selective Draft Law Cases,Selective Draft Law Cases,"['245 U.S. 366', '38 S. Ct. 159', '62 L. Ed. 349', '1918 U.S. LEXIS 2138']",no,,0
0324.103915_cites_103633.txt,103915,"Federal Power Commssion v. Hope Natural Gas Co.,320 U.S. 591  (1944)",https://www.courtlistener.com/opinion/103915/federal-power-commission-v-hope-natural-gas-co/,"[{'opinion_id': 9419421, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419421/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_020lead.txt'}, {'opinion_id': 9419422, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419422/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 9419423, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419423/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 103915, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103915/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_010combined.txt'}]","['103915_020lead.txt', '103915_040dissent.txt', '103915_040dissent.txt', '103915_010combined.txt']",103633,Federal Power Commission v. Natural Gas Pipeline Co. (1942),https://www.courtlistener.com/opinion/103633/federal-power-commission-v-natural-gas-pipeline-co/,FPC,Federal Power Commission v. Natural Gas Pipeline Co.,FEDERAL POWER COMMISSION Et Al. v. NATURAL GAS PIPELINE CO. Et Al.,"['315 U.S. 575', '62 S. Ct. 736', '86 L. Ed. 1037', '1942 U.S. LEXIS 1062']",no,,0
0325.103915_cites_101364.txt,103915,"Federal Power Commssion v. Hope Natural Gas Co.,320 U.S. 591  (1944)",https://www.courtlistener.com/opinion/103915/federal-power-commission-v-hope-natural-gas-co/,"[{'opinion_id': 9419421, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419421/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_020lead.txt'}, {'opinion_id': 9419422, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419422/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 9419423, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419423/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 103915, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103915/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_010combined.txt'}]","['103915_020lead.txt', '103915_040dissent.txt', '103915_040dissent.txt', '103915_010combined.txt']",101364,United Fuel Gas Co. v. Railroad Commission (1929),https://www.courtlistener.com/opinion/101364/united-fuel-gas-co-v-railroad-commission/,,United Fuel Gas Co. v. Railroad Commission,UNITED FUEL GAS COMPANY Et Al. v. RAILROAD COMMISSION OF KENTUCKY Et Al.,"['278 U.S. 300', '49 S. Ct. 150', '73 L. Ed. 390', '1929 U.S. LEXIS 335']",no,,0
0326.103915_cites_102280.txt,103915,"Federal Power Commssion v. Hope Natural Gas Co.,320 U.S. 591  (1944)",https://www.courtlistener.com/opinion/103915/federal-power-commission-v-hope-natural-gas-co/,"[{'opinion_id': 9419421, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419421/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_020lead.txt'}, {'opinion_id': 9419422, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419422/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 9419423, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419423/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 103915, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103915/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_010combined.txt'}]","['103915_020lead.txt', '103915_040dissent.txt', '103915_040dissent.txt', '103915_010combined.txt']",102280,Columbus Gas & Fuel Co. v. Public Util. Comm'n of Ohio (1934),https://www.courtlistener.com/opinion/102280/columbus-gas-fuel-co-v-public-util-commn-of-ohio/,,Columbus Gas & Fuel Co. v. Public Util. Comm'n of Ohio,COLUMBUS GAS & FUEL CO. v. PUBLIC UTILITIES COMMISSION OF OHIO Et Al.,"['292 U.S. 398', '54 S. Ct. 763', '78 L. Ed. 1327', '1934 U.S. LEXIS 988', '91 A.L.R. 1403']",no,,0
0327.103915_cites_102091.txt,103915,"Federal Power Commssion v. Hope Natural Gas Co.,320 U.S. 591  (1944)",https://www.courtlistener.com/opinion/103915/federal-power-commission-v-hope-natural-gas-co/,"[{'opinion_id': 9419421, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419421/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_020lead.txt'}, {'opinion_id': 9419422, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419422/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 9419423, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419423/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 103915, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103915/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_010combined.txt'}]","['103915_020lead.txt', '103915_040dissent.txt', '103915_040dissent.txt', '103915_010combined.txt']",102091,Los Angeles Gas & Electric Corp. v. Railroad Commission (1933),https://www.courtlistener.com/opinion/102091/los-angeles-gas-electric-corp-v-railroad-commission/,,Los Angeles Gas & Electric Corp. v. Railroad Commission,LOS ANGELES GAS & ELECTRIC CORP. v. RAILROAD COMMISSION OF CALIFORNIA Et Al.,"['289 U.S. 287', '53 S. Ct. 637', '77 L. Ed. 1180', '1933 U.S. LEXIS 180']",no,,0
0328.103915_cites_102270.txt,103915,"Federal Power Commssion v. Hope Natural Gas Co.,320 U.S. 591  (1944)",https://www.courtlistener.com/opinion/103915/federal-power-commission-v-hope-natural-gas-co/,"[{'opinion_id': 9419421, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419421/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_020lead.txt'}, {'opinion_id': 9419422, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419422/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 9419423, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419423/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 103915, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103915/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_010combined.txt'}]","['103915_020lead.txt', '103915_040dissent.txt', '103915_040dissent.txt', '103915_010combined.txt']",102270,Dayton Power & Light Co. v. Public Utilities Commission (1934),https://www.courtlistener.com/opinion/102270/dayton-power-light-co-v-public-utilities-commission/,Comm'n.,Dayton Power & Light Co. v. Public Utilities Commission,Dayton Power & Light Co. v. Public Utilities Commission of Ohio,"['292 U.S. 290', '54 S. Ct. 647', '78 L. Ed. 1267', '1934 U.S. LEXIS 987']",no,,0
0329.103915_cites_92743.txt,103915,"Federal Power Commssion v. Hope Natural Gas Co.,320 U.S. 591  (1944)",https://www.courtlistener.com/opinion/103915/federal-power-commission-v-hope-natural-gas-co/,"[{'opinion_id': 9419421, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419421/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_020lead.txt'}, {'opinion_id': 9419422, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419422/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 9419423, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419423/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 103915, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103915/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_010combined.txt'}]","['103915_020lead.txt', '103915_040dissent.txt', '103915_040dissent.txt', '103915_010combined.txt']",92743,"Chicago, Milwaukee & St. Paul Railway Co. v. Minnesota (1890)",https://www.courtlistener.com/opinion/92743/chicago-milwaukee-st-paul-railway-co-v-minnesota/,,"Chicago, Milwaukee & St. Paul Railway Co. v. Minnesota","Chicago, Milwaukee and St. Paul Railway Company v. Minnesota","['134 U.S. 418', '10 S. Ct. 462', '33 L. Ed. 970', '1890 U.S. LEXIS 1984']",no,,0
0330.103915_cites_101492.txt,103915,"Federal Power Commssion v. Hope Natural Gas Co.,320 U.S. 591  (1944)",https://www.courtlistener.com/opinion/103915/federal-power-commission-v-hope-natural-gas-co/,"[{'opinion_id': 9419421, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419421/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_020lead.txt'}, {'opinion_id': 9419422, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419422/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 9419423, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419423/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_040dissent.txt'}, {'opinion_id': 103915, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103915/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103915_010combined.txt'}]","['103915_020lead.txt', '103915_040dissent.txt', '103915_040dissent.txt', '103915_010combined.txt']",101492,United Rs. & Elec. Co. of Baltimore v. West (1930),https://www.courtlistener.com/opinion/101492/united-rs-elec-co-of-baltimore-v-west/,West,United Rs. & Elec. Co. of Baltimore v. West,"UNITED RAILWAYS AND ELECTRIC COMPANY OF BALTIMORE v. WEST, CHAIRMAN, Et Al.; WEST, CHAIRMAN, Et Al. v. UNITED RAILWAYS AND ELECTRIC COMPANY OF BALTIMORE","['280 U.S. 234', '50 S. Ct. 123', '74 L. Ed. 390', '1930 U.S. LEXIS 828']",yes,,0
0331.103927_cites_95840.txt,103927,"Mahnich v. Southern Steamship Co.,321 U.S. 96  (1944)",https://www.courtlistener.com/opinion/103927/mahnich-v-southern-steamship-co/,"[{'opinion_id': 103927, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103927/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103927_010combined.txt'}]",['103927_010combined.txt'],95840,The Osceola (1903),https://www.courtlistener.com/opinion/95840/the-osceola/,,The Osceola,The Osceola,"['189 U.S. 158', '23 S. Ct. 483', '47 L. Ed. 760', '1903 U.S. LEXIS 1340', '2000 A.M.C. 1207']",no,,0
0332.103927_cites_100007.txt,103927,"Mahnich v. Southern Steamship Co.,321 U.S. 96  (1944)",https://www.courtlistener.com/opinion/103927/mahnich-v-southern-steamship-co/,"[{'opinion_id': 103927, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103927/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103927_010combined.txt'}]",['103927_010combined.txt'],100007,Carlisle Packing Co. v. Sandanger (1922),https://www.courtlistener.com/opinion/100007/carlisle-packing-co-v-sandanger/,Sandanger,Carlisle Packing Co. v. Sandanger,Carlisle Packing Company v. Sandanger,"['259 U.S. 255', '42 S. Ct. 475', '66 L. Ed. 927', '1922 U.S. LEXIS 2479']",no,,0
0333.103927_cites_103121.txt,103927,"Mahnich v. Southern Steamship Co.,321 U.S. 96  (1944)",https://www.courtlistener.com/opinion/103927/mahnich-v-southern-steamship-co/,"[{'opinion_id': 103927, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103927/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103927_010combined.txt'}]",['103927_010combined.txt'],103121,Socony-Vacuum Oil Co. v. Smith (1939),https://www.courtlistener.com/opinion/103121/socony-vacuum-oil-co-v-smith/,,Socony-Vacuum Oil Co. v. Smith,Socony-Vacuum Oil Co. v. Smith,"['305 U.S. 424', '59 S. Ct. 262', '83 L. Ed. 265', '1939 U.S. LEXIS 984']",no,,0
0334.103927_cites_101292.txt,103927,"Mahnich v. Southern Steamship Co.,321 U.S. 96  (1944)",https://www.courtlistener.com/opinion/103927/mahnich-v-southern-steamship-co/,"[{'opinion_id': 103927, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103927/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103927_010combined.txt'}]",['103927_010combined.txt'],101292,"Plamals v. S. S. ""Pinar Del Rio"" (1928)",https://www.courtlistener.com/opinion/101292/plamals-v-s-s-pinar-del-rio/,Plamals,"Plamals v. S. S. ""Pinar Del Rio""","PLAMALS v. S. S. “PINAR DEL RIO,” Etc.","['277 U.S. 151', '48 S. Ct. 457', '72 L. Ed. 827', '1928 U.S. LEXIS 875']",yes,,0
0335.103927_cites_102648.txt,103927,"Mahnich v. Southern Steamship Co.,321 U.S. 96  (1944)",https://www.courtlistener.com/opinion/103927/mahnich-v-southern-steamship-co/,"[{'opinion_id': 103927, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103927/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103927_010combined.txt'}]",['103927_010combined.txt'],102648,The Arizona v. Anelich (1936),https://www.courtlistener.com/opinion/102648/the-arizona-v-anelich/,Anelich,The Arizona v. Anelich,"The ARIZONA Et Al. v. ANELICH, ADMINISTRATRIX","['298 U.S. 110', '56 S. Ct. 707', '80 L. Ed. 1075', '1936 U.S. LEXIS 956']",no,,0
0336.103916_cites_101696.txt,103916,"Mercoid Corp. v. Mid-Continent Co.,320 U.S. 661  (1944)",https://www.courtlistener.com/opinion/103916/mercoid-corp-v-mid-continent-investment-co/,"[{'opinion_id': 9419424, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419424/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '103916_020lead.txt'}, {'opinion_id': 9419425, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419425/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103916_040dissent.txt'}, {'opinion_id': 9419426, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9419426/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '103916_040dissent.txt'}, {'opinion_id': 103916, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/103916/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '103916_010combined.txt'}]","['103916_020lead.txt', '103916_040dissent.txt', '103916_040dissent.txt', '103916_010combined.txt']",101696,Carbice Corp. of America v. American Patents Development Corp. (1931),https://www.courtlistener.com/opinion/101696/carbice-corp-of-america-v-american-patents-development-corp/,,Carbice Corp. of America v. American Patents Development Corp.,CARBICE CORPORATION OF AMERICA v. AMERICAN PATENTS DEVELOPMENT CORPORATION Et Al.,"['283 U.S. 27', '51 S. Ct. 334', '75 L. Ed. 819', '1931 U.S. LEXIS 123']",no,,0
